elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw,velocity x,velocity y
0.12480831146240234,0.0,0.0,0.0,0.0,0.0062966179102659225,-7.766784619889222e-07,0.0,0.0,0.0,1733923334.7912915,-3.055562561209282e-07,6.975492079023705e-05,0.0007487243494961518,-7.766784619889222e-07,0.0005951739731244743
0.12480831146240234,0.0,0.0,0.0,0.0,0.0062966179102659225,-7.766784619889222e-07,0.0,0.0,0.0,1733923334.8012388,-3.1727817389563155e-07,7.57068701754363e-05,0.0008117080314663811,-7.766784619889222e-07,0.0005951739731244743
0.13475894927978516,0.0,0.0,0.0,0.0,0.006296626292169094,-6.40946439034451e-07,0.0,0.0,0.0,1733923334.8125684,-3.281076423900943e-07,8.16588274380437e-05,0.0008746917918212696,-6.40946439034451e-07,0.0005951747880317271
0.15642404556274414,0.0,0.0,0.0,0.0,0.006296640262007713,-4.1997512312264007e-07,0.0,0.0,0.0,1733923334.8228168,-3.382089079732252e-07,8.761079158562804e-05,0.000937675620403862,-4.1997512312264007e-07,0.0005951761268079281
0.15642404556274414,0.0,0.0,0.0,0.0,0.006296640262007713,-4.1997512312264007e-07,0.0,0.0,0.0,1733923334.833,-3.477249306779017e-07,9.356276174230382e-05,0.0010006595083725041,-4.1997512312264007e-07,0.0005951761268079281
0.16660523414611816,0.0,0.0,0.0,0.0,0.006296645849943161,-3.304717495211662e-07,0.0,0.0,0.0,1733923334.8426917,-3.567801429100975e-07,9.951473713480052e-05,0.0010636434480309983,-3.304717495211662e-07,0.0005951766506768763
0.17629551887512207,0.0,0.0,0.0,0.0,0.006296650506556034,-2.5256798608097597e-07,0.0,0.0,0.0,1733923334.852781,-3.6548285062925694e-07,0.00010546671708018181,0.0011266274326804102,-2.5256798608097597e-07,0.0005951771163381636
0.18634867668151855,0.0,0.0,0.0,0.0,0.00629665469750762,-1.8476052332516701e-07,0.0,0.0,0.0,1733923334.863358,-3.739273233356946e-07,0.0001114187009750231,0.0011896114564899246,-1.8476052332516701e-07,0.00059517752379179
0.19696712493896484,0.0,0.0,0.0,0.0,0.006296658422797918,-1.257408968058371e-07,0.0,0.0,0.0,1733923334.8726847,-3.8219561319564544e-07,0.00011737068828587642,0.00125259551438438,-1.257408968058371e-07,0.0005951778730377555
0.20625710487365723,0.0,0.0,0.0,0.0,0.0062966616824269295,-7.437018467726375e-08,0.0,0.0,0.0,1733923334.883817,-3.903591384077271e-07,0.00012332267854087112,0.0013155796019463512,-7.437018467726375e-08,0.0005951781640760601
0.2254619598388672,0.0,0.0,0.0,0.0,0.00629666680470109,9.261166944440902e-09,0.0,0.0,0.0,1733923334.8919487,-3.9848006136512204e-07,0.00012927467132231628,0.001378563715330912,9.261166944440902e-09,0.0005951786879450083
0.2254619598388672,0.0,0.0,0.0,0.0,0.00629666680470109,9.261166944440902e-09,0.0,0.0,0.0,1733923334.902699,-4.0661248820795054e-07,0.00013522666626018627,0.001441547851191443,4.3135646166092556e-08,0.000595178862567991
0.23630332946777344,0.0,0.0,0.0,0.0,0.006296668667346239,4.3135646166092556e-08,0.0,0.0,0.0,1733923334.9126837,-4.148035129136596e-07,0.00014117866302638488,0.0015045320066150464,4.3135646166092556e-08,0.000595178862567991
0.257462739944458,0.0,0.0,0.0,0.0,0.0062966723926365376,9.828319491589355e-08,0.0,0.0,0.0,1733923334.9238453,-4.230941260732988e-07,0.0001471306613296956,0.0015675161790663402,7.26200042322489e-08,0.0005951792118139565
0.2664668560028076,0.0,0.0,0.0,0.0,0.0062966737896203995,1.2062044163485552e-07,0.0,0.0,0.0,1733923334.9328816,-4.315200058903869e-07,0.0001530826609113365,0.001630500366338529,1.2062044163485552e-07,0.0005951792118139565
0.27635622024536133,0.0,0.0,0.0,0.0,0.006296674720942974,1.400627951397837e-07,0.0,0.0,0.0,1733923334.9427786,-4.401122066663212e-07,0.00015903466154104792,0.00169348456651082,1.2062044163485552e-07,0.0005951793282292783
