elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw
0.07892775535583496,0.0,0.0,0.0,0.0,-0.07149859517812729,-0.09145686030387878,0.0,0.0,0.0,1733237126.3040795,-0.08226284494040428,-0.08406099534040028,-2.5462736042848845e-17
0.07892775535583496,0.0,0.0,0.0,0.0,-0.07149859517812729,-0.09145686030387878,0.0,0.0,0.0,1733237126.3141491,-0.0770789394498089,-0.07872678330499253,-3.199064696474888e-17
0.08890724182128906,0.0,0.0,0.0,0.0,-0.07023411244153976,-0.07868499308824539,0.0,0.0,0.0,1733237126.324147,-0.08083485924622488,-0.07695983168694374,-3.8980899840409826e-17
0.09905433654785156,0.0,0.0,0.0,0.0,-0.09585166722536087,-0.08288369327783585,0.0,0.0,0.0,1733237126.334098,-0.0725195154715895,-0.07388163345592567,-4.637357400928325e-17
0.1088862419128418,0.0,0.0,0.0,0.0,-0.08189721405506134,-0.08358275145292282,0.0,0.0,0.0,1733237126.344076,-0.0814113445475006,-0.07034587998347093,-5.4116514676607646e-17
0.11876130104064941,0.0,0.0,0.0,0.0,-0.08548388630151749,-0.0773095190525055,0.0,0.0,0.0,1733237126.353976,-0.09131124303018003,-0.08967846252313821,-6.216432643799792e-17
0.1387617588043213,0.0,0.0,0.0,0.0,-0.08287995308637619,-0.08916261047124863,0.0,0.0,0.0,1733237126.3640249,-0.09354360592835911,-0.07456732305355493,-7.047749724573713e-17
0.1387617588043213,0.0,0.0,0.0,0.0,-0.08287995308637619,-0.08916261047124863,0.0,0.0,0.0,1733237126.374057,-0.08914098371018084,-0.0973556014593841,-7.902163591120313e-17
0.1488194465637207,0.0,0.0,0.0,0.0,-0.09102661907672882,-0.07350744307041168,0.0,0.0,0.0,1733237126.3840573,-0.07797639334026782,-0.08765518643200419,-8.776680842886631e-17
0.1588749885559082,0.0,0.0,0.0,0.0,-0.0821227952837944,-0.09098420292139053,0.0,0.0,0.0,1733237126.3952198,-0.08605882788772107,-0.07685058871922272,-9.668696031433852e-17
0.17067432403564453,0.0,0.0,0.0,0.0,-0.07989495992660522,-0.09893667697906494,0.0,0.0,0.0,1733237126.404304,-0.09705753843487372,-0.07495655166489675,-1.0575941380883935e-16
0.17963027954101562,0.0,0.0,0.0,0.0,-0.08912491053342819,-0.08626052737236023,0.0,0.0,0.0,1733237126.414387,-0.07405501833889162,-0.09413718525079183,-1.1496443024720688e-16
0.18972063064575195,0.0,0.0,0.0,0.0,-0.09022688865661621,-0.09037266671657562,0.0,0.0,0.0,1733237126.4243438,-0.09547917647926338,-0.09943849534151437,-1.2428482914409663e-16
0.19976067543029785,0.0,0.0,0.0,0.0,-0.0918201208114624,-0.07940305769443512,0.0,0.0,0.0,1733237126.434442,-0.07086731571875318,-0.07822990554998958,-1.3370565664755094e-16
0.2192368507385254,0.0,0.0,0.0,0.0,-0.08772387355566025,-0.07445119321346283,0.0,0.0,0.0,1733237126.4442945,-0.07579656404602844,-0.07755140590631361,-1.4321389696180576e-16
0.2192368507385254,0.0,0.0,0.0,0.0,-0.08772387355566025,-0.07445119321346283,0.0,0.0,0.0,1733237126.4543324,-0.0980256657495839,-0.07809675416084776,-1.5279822117041524e-16
0.23921561241149902,0.0,0.0,0.0,0.0,-0.08273327350616455,-0.08139163255691528,0.0,0.0,0.0,1733237126.464323,-0.09845963597386906,-0.09732040633877535,-1.6244876861252063e-16
0.23921561241149902,0.0,0.0,0.0,0.0,-0.08273327350616455,-0.08139163255691528,0.0,0.0,0.0,1733237126.4744298,-0.07310173375542994,-0.07143017723531471,-1.7215695659329516e-16
0.24997735023498535,0.0,0.0,0.0,0.0,-0.07486172020435333,-0.08234980702400208,0.0,0.0,0.0,1733237126.4841416,-0.07138428843525295,-0.09297849506251978,-1.8191531475638613e-16
0.2588160037994385,0.0,0.0,0.0,0.0,-0.07408860325813293,-0.08459516614675522,0.0,0.0,0.0,1733237126.4939914,-0.09894991618252212,-0.09362257957007757,-1.9171734092209769e-16
0.2789454460144043,0.0,0.0,0.0,0.0,-0.07634194940328598,-0.07766889780759811,0.0,0.0,0.0,1733237126.5040855,-0.09661180681516764,-0.07295539054134036,-2.0155737560930225e-16
0.2789454460144043,0.0,0.0,0.0,0.0,-0.07634194940328598,-0.07766889780759811,0.0,0.0,0.0,1733237126.514049,-0.08442899352282146,-0.07726242381991301,-2.114304928196217e-16
0.28847503662109375,0.0,0.0,0.0,0.0,-0.07909125834703445,-0.095521479845047,0.0,0.0,0.0,1733237126.5243335,-0.09987204866699197,-0.09675976550248809,-2.2133240497624942e-16
0.30844688415527344,0.0,0.0,0.0,0.0,-0.09632667899131775,-0.0721605122089386,0.0,0.0,0.0,1733237126.5340655,-0.07878950517732852,-0.07120823393279653,-2.3125938018293595e-16
