elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw,velocity x,velocity y
0.2657289505004883,0.0,0.0,0.0,0.0,-9.742397199982407e-16,-1.5502923855141397e-14,-9.206565878085011e-17,0.0,0.0,0.0,1733305924.9122455,-3.1699615995125873e-15,-1.8825132688364244e-17,-1.992077533160271e-16,-9.742397199982407e-16,1.9407610581208486e-31
0.2657289505004883,0.0,0.0,0.0,0.0,-9.742397199982407e-16,-1.5502923855141397e-14,-9.206565878085011e-17,0.0,0.0,0.0,1733305924.9221606,-3.3252389478074997e-15,-1.974726268691012e-17,-2.0896574271862935e-16,-9.742397199982407e-16,2.0358272667542187e-31
0.2856426239013672,0.0,0.0,0.0,0.0,-9.79940463491499e-16,-1.5593639389726438e-14,-9.260437835274874e-17,0.0,0.0,0.0,1733305924.9321494,-3.4809691427807134e-15,-2.0672081960558827e-17,-2.1875219005882766e-16,-9.79940463491499e-16,2.1436412251602806e-31
0.29572272300720215,0.0,0.0,0.0,0.0,-9.822494753057142e-16,-1.5630381984912435e-14,-9.282258198089533e-17,0.0,0.0,0.0,1733305924.942229,-3.637093493580991e-15,-2.159924196784465e-17,-2.285634070671437e-16,-9.822494753057142e-16,2.2450628666578823e-31
0.30556297302246094,0.0,0.0,0.0,0.0,-9.842592727313118e-16,-1.566236256086897e-14,-9.301250264953751e-17,0.0,0.0,0.0,1733305924.9520824,-3.79356091594048e-15,-2.252843933975494e-17,-2.3839618348947517e-16,-9.842592727313118e-16,2.346436541832712e-31
0.30556297302246094,0.0,0.0,0.0,0.0,-9.842592727313118e-16,-1.566236256086897e-14,-9.301250264953751e-17,0.0,0.0,0.0,1733305924.9621205,-3.950326946329225e-15,-2.345941002518847e-17,-2.4824772513427483e-16,-9.842592727313118e-16,2.4434012539786396e-31
0.3156137466430664,0.0,0.0,0.0,0.0,-9.860086075256288e-16,-1.5690199451647534e-14,-9.3177813040595e-17,0.0,0.0,0.0,1733305924.9720745,-4.107352883879442e-15,-2.4391924195187272e-17,-2.5811559994907745e-16,-9.860086075256288e-16,2.545042032864321e-31
0.3255598545074463,0.0,0.0,0.0,0.0,-9.875311492483184e-16,-1.5714427982070796e-14,-9.332169614506493e-17,0.0,0.0,0.0,1733305924.9821186,-4.264605043520046e-15,-2.5325781807601664e-17,-2.679976910857381e-16,-9.875311492483184e-16,2.6465606787379477e-31
0.3456392288208008,0.0,0.0,0.0,0.0,-9.900098852893397e-16,-1.575387091829264e-14,-9.355593384220525e-17,0.0,0.0,0.0,1733305924.9921505,-4.4220541059081124e-15,-2.6260808746593464e-17,-2.7789215604861473e-16,-9.900098852893397e-16,2.7511598153249634e-31
0.3456392288208008,0.0,0.0,0.0,0.0,-9.900098852893397e-16,-1.575387091829264e-14,-9.355593384220525e-17,0.0,0.0,0.0,1733305925.0021393,-4.57967455161198e-15,-2.7196853462476008e-17,-2.8779739113731934e-16,-9.900098852893397e-16,2.8492226218642875e-31
0.3556253910064697,0.0,0.0,0.0,0.0,-9.910139369691913e-16,-1.576984765374375e-14,-9.365081476718753e-17,0.0,0.0,0.0,1733305925.012073,-4.737444168626629e-15,-2.813378404704515e-17,-2.977120004978399e-16,-9.910139369691913e-16,2.9503674169633814e-31
0.37561798095703125,0.0,0.0,0.0,0.0,-9.926483929200368e-16,-1.579585664742214e-14,-9.380527254860833e-17,0.0,0.0,0.0,1733305925.022138,-4.895343623717147e-15,-2.9071485687959785e-17,-3.0763476918476773e-16,-9.926483929200368e-16,3.0537315923758614e-31
0.37561798095703125,0.0,0.0,0.0,0.0,-9.926483929200368e-16,-1.579585664742214e-14,-9.380527254860833e-17,0.0,0.0,0.0,1733305925.0323884,-5.0533560893179134e-15,-3.000985845304542e-17,-3.17564639714775e-16,-9.926483929200368e-16,3.1523002926110192e-31
0.3956270217895508,0.0,0.0,0.0,0.0,-9.938866492098042e-16,-1.5815562021907065e-14,-9.392228882678253e-17,0.0,0.0,0.0,1733305925.042137,-5.211466918787221e-15,-3.0948815361761473e-17,-3.275006916588608e-16,-9.938866492098042e-16,3.2549856504671844e-31
0.4056081771850586,0.0,0.0,0.0,0.0,-9.943881985936972e-16,-1.5823542766336095e-14,-9.396968296715937e-17,0.0,0.0,0.0,1733305925.052123,-5.369663363750284e-15,-3.188828070661454e-17,-3.3744212387952867e-16,-9.943881985936972e-16,3.355484656941957e-31
0.4159510135650635,0.0,0.0,0.0,0.0,-9.948247381988884e-16,-1.5830490130569475e-14,-9.401093611866861e-17,0.0,0.0,0.0,1733305925.0624301,-5.5279343280757875e-15,-3.282818859212362e-17,-3.4738823907010154e-16,-9.948247381988884e-16,3.455904139862866e-31
0.4159510135650635,0.0,0.0,0.0,0.0,-9.948247381988884e-16,-1.5830490130569475e-14,-9.401093611866861e-17,0.0,0.0,0.0,1733305925.072132,-5.6862701537381254e-15,-3.3768481663141704e-17,-3.5733843029780667e-16,-9.948247381988884e-16,3.5548911036941723e-31
0.4256153106689453,0.0,0.0,0.0,0.0,-9.952047383548503e-16,-1.5836536251746976e-14,-9.404684237469832e-17,0.0,0.0,0.0,1733305925.0820775,-5.8446624344327926e-15,-3.4709109997992227e-17,-3.672921692909345e-16,-9.952047383548503e-16,3.6553090723896987e-31
0.4355587959289551,0.0,0.0,0.0,0.0,-9.955353988416347e-16,-1.584179802041532e-14,-9.407809656696302e-17,0.0,0.0,0.0,1733305925.0921023,-6.0031038533480244e-15,-3.5650030145059754e-17,-3.7724899624403064e-16,-9.955353988416347e-16,3.755647299384074e-31
0.45587992668151855,0.0,0.0,0.0,0.0,-9.960739000378516e-16,-1.5850366605709744e-14,-9.412897810080238e-17,0.0,0.0,0.0,1733305925.102358,-6.1615880419619085e-15,-3.6591204284242606e-17,-3.8720851094437897e-16,-9.960739000378516e-16,3.856882916242167e-31
0.4655928611755371,0.0,0.0,0.0,0.0,-9.962919051426512e-16,-1.5853836052661698e-14,-9.41495848242223e-17,0.0,0.0,0.0,1733305925.1121142,-6.320109457139998e-15,-3.753259949708479e-17,-3.971703650485297e-16,-9.962919051426512e-16,3.956976196604019e-31
0.47597408294677734,0.0,0.0,0.0,0.0,-9.964817464019546e-16,-1.5856856572151606e-14,-9.416752471734735e-17,0.0,0.0,0.0,1733305925.122484,-6.478663274161598e-15,-3.847418713150188e-17,-4.0713425535982243e-16,-9.964817464019546e-16,4.057018538010152e-31
0.47597408294677734,0.0,0.0,0.0,0.0,-9.964817464019546e-16,-1.5856856572151606e-14,-9.416752471734735e-17,0.0,0.0,0.0,1733305925.132155,-6.6372452936102854e-15,-3.9415942248841206e-17,-4.1709991797717045e-16,-9.964817464019546e-16,4.156324546900029e-31
0.4856266975402832,0.0,0.0,0.0,0.0,-9.966469178266692e-16,-1.5859485762419884e-14,-9.418313526986745e-17,0.0,0.0,0.0,1733305925.1421535,-6.795851860331828e-15,-4.03578431426053e-17,-4.27067123202188e-16,-9.966469178266692e-16,4.256351320445631e-31
0.505824089050293,0.0,0.0,0.0,0.0,-9.969159566665408e-16,-1.5863766666935307e-14,-9.420855287572998e-17,0.0,0.0,0.0,1733305925.1523578,-6.954479792895492e-15,-4.129987091955089e-17,-4.370356711063748e-16,-9.969159566665408e-16,4.356878341584153e-31
0.5155637264251709,0.0,0.0,0.0,0.0,-9.970249062793814e-16,-1.586549969634539e-14,-9.421884961999504e-17,0.0,0.0,0.0,1733305925.162083,-7.113126322197471e-15,-4.22420091350792e-17,-4.470053876728127e-16,-9.970249062793814e-16,4.4567550475086464e-31
0.5256035327911377,0.0,0.0,0.0,0.0,-9.971196680903555e-16,-1.5867009109057396e-14,-9.422780964039022e-17,0.0,0.0,0.0,1733305925.1721146,-7.27178903802156e-15,-4.318424347588125e-17,-4.569761214379144e-16,-9.971196680903555e-16,4.556598785333913e-31
0.5256035327911377,0.0,0.0,0.0,0.0,-9.971196680903555e-16,-1.5867009109057396e-14,-9.422780964039022e-17,0.0,0.0,0.0,1733305925.1820831,-7.430465842525804e-15,-4.412656148371363e-17,-4.669477405684165e-16,-9.971196680903555e-16,4.656027760911209e-31
0.5355532169342041,0.0,0.0,0.0,0.0,-9.972022538027128e-16,-1.586832201012564e-14,-9.423561160792782e-17,0.0,0.0,0.0,1733305925.1922543,-7.589154909757466e-15,-4.506895231497416e-17,-4.76920130317206e-16,-9.972022538027128e-16,4.755858288362013e-31
0.545738697052002,0.0,0.0,0.0,0.0,-9.972740398449926e-16,-1.5869465504604434e-14,-9.424240110639565e-17,0.0,0.0,0.0,1733305925.2020528,-7.747854650415035e-15,-4.601140653143751e-17,-4.868931908088826e-16,-9.972740398449926e-16,4.855659393709932e-31
0.5656759738922119,0.0,0.0,0.0,0.0,-9.97391036270832e-16,-1.5871325588956604e-14,-9.425345223937936e-17,0.0,0.0,0.0,1733305925.2121904,-7.90656368117722e-15,-4.6953915918112413e-17,-4.968668351123216e-16,-9.97391036270832e-16,4.9557052756128706e-31
0.5656759738922119,0.0,0.0,0.0,0.0,-9.97391036270832e-16,-1.5871325588956604e-14,-9.425345223937936e-17,0.0,0.0,0.0,1733305925.2224782,-8.065280798007036e-15,-4.789647332470533e-17,-5.068409875630411e-16,-9.97391036270832e-16,5.055186578100335e-31
0.586439847946167,0.0,0.0,0.0,0.0,-9.974796570929386e-16,-1.587273674584673e-14,-9.42618233071784e-17,0.0,0.0,0.0,1733305925.2328916,-8.224004952915805e-15,-4.88390725276311e-17,-5.168155823029973e-16,-9.974796570929386e-16,5.155130298158811e-31
0.586439847946167,0.0,0.0,0.0,0.0,-9.974796570929386e-16,-1.587273674584673e-14,-9.42618233071784e-17,0.0,0.0,0.0,1733305925.2423143,-8.382735233738627e-15,-4.9781708109907623e-17,-5.267905620096279e-16,-9.974796570929386e-16,5.2546286915316005e-31
0.6070375442504883,0.0,0.0,0.0,0.0,-9.975467844540085e-16,-1.587380400736027e-14,-9.42681694368379e-17,0.0,0.0,0.0,1733305925.253466,-8.541470846531047e-15,-5.0724375356616654e-17,-5.367658767896185e-16,-9.975467844540085e-16,5.354490743961204e-31
0.6070375442504883,0.0,0.0,0.0,0.0,-9.975467844540085e-16,-1.587380400736027e-14,-9.42681694368379e-17,0.0,0.0,0.0,1733305925.263021,-8.700211100247174e-15,-5.166707016391336e-17,-5.467414832160396e-16,-9.975467844540085e-16,5.454002085097755e-31
0.6257951259613037,0.0,0.0,0.0,0.0,-9.975976064308437e-16,-1.5874613770857846e-14,-9.427297370183561e-17,0.0,0.0,0.0,1733305925.2722974,-8.858955393403603e-15,-5.260978895982863e-17,-5.567173434902761e-16,-9.975976064308437e-16,5.553798893244373e-31
0.6359543800354004,0.0,0.0,0.0,0.0,-9.976181469798146e-16,-1.5874940725575486e-14,-9.427491923063634e-17,0.0,0.0,0.0,1733305925.2824552,-9.017703202471729e-15,-5.3552528635335693e-17,-5.66693424712574e-16,-9.976181469798146e-16,5.653436442674032e-31
0.6465728282928467,0.0,0.0,0.0,0.0,-9.976361464299438e-16,-1.5875227022711658e-14,-9.427661329653085e-17,0.0,0.0,0.0,1733305925.2930224,-9.176454071774476e-15,-5.449528648435085e-17,-5.766696982471269e-16,-9.976361464299438e-16,5.753065355221822e-31
0.6465728282928467,0.0,0.0,0.0,0.0,-9.976361464299438e-16,-1.5875227022711658e-14,-9.427661329653085e-17,0.0,0.0,0.0,1733305925.3030264,-9.33520760469245e-15,-5.543806015151033e-17,-5.866461391694504e-16,-9.976361464299438e-16,5.852593935990151e-31
0.6565706729888916,0.0,0.0,0.0,0.0,-9.976517106603496e-16,-1.5875474356332256e-14,-9.427808898674364e-17,0.0,0.0,0.0,1733305925.3121555,-9.493963456009812e-15,-5.63808475867155e-17,-5.966227257853792e-16,-9.976517106603496e-16,5.952216829986242e-31
0.6756856441497803,0.0,0.0,0.0,0.0,-9.976771216487672e-16,-1.5875879238081043e-14,-9.42804845017976e-17,0.0,0.0,0.0,1733305925.3222003,-9.652721325252166e-15,-5.732364700556921e-17,-6.065994392124035e-16,-9.976771216487672e-16,6.05190382507187e-31
0.6756856441497803,0.0,0.0,0.0,0.0,-9.976771216487672e-16,-1.5875879238081043e-14,-9.42804845017976e-17,0.0,0.0,0.0,1733305925.3321915,-9.811480950887867e-15,-5.826645685493975e-17,-6.165762630152675e-16,-9.976771216487672e-16,6.151440313620253e-31
0.6856825351715088,0.0,0.0,0.0,0.0,-9.976873919232527e-16,-1.5876041868406916e-14,-9.428145726619796e-17,0.0,0.0,0.0,1733305925.3421123,-9.970242105280885e-15,-5.920927578298788e-17,-6.265531828887938e-16,-9.976873919232527e-16,6.2510421093753335e-31
0.695589542388916,0.0,0.0,0.0,0.0,-9.976963916483172e-16,-1.587618586400795e-14,-9.428230429914521e-17,0.0,0.0,0.0,1733305925.3520675,-1.0129004590297787e-14,-6.015210261307847e-17,-6.365301863818169e-16,-9.976963916483172e-16,6.350638701283695e-31
0.7055597305297852,0.0,0.0,0.0,0.0,-9.97704120823961e-16,-1.587630953081825e-14,-9.428304545297406e-17,0.0,0.0,0.0,1733305925.3622282,-1.0287768233484066e-14,-6.109493632107327e-17,-6.465072626568951e-16,-9.97704120823961e-16,6.450229600954031e-31
0.7255995273590088,0.0,0.0,0.0,0.0,-9.977168263181698e-16,-1.5876511124659695e-14,-9.428424321050104e-17,0.0,0.0,0.0,1733305925.372117,-1.0446532884736059e-14,-6.203777601556671e-17,-6.564844022811653e-16,-9.977168263181698e-16,6.549855343713449e-31
0.7354772090911865,0.0,0.0,0.0,0.0,-9.977220143949717e-16,-1.587659243982263e-14,-9.428472628397877e-17,0.0,0.0,0.0,1733305925.3820126,-1.060529841340417e-14,-6.298062092068316e-17,-6.6646159704430335e-16,-9.977220143949717e-16,6.649434071199322e-31
0.7455930709838867,0.0,0.0,0.0,0.0,-9.977264613179448e-16,-1.58766635905902e-14,-9.428514980045239e-17,0.0,0.0,0.0,1733305925.3921077,-1.076406470577155e-14,-6.392347036110376e-17,-6.764388398000782e-16,-9.977264613179448e-16,6.7490092993174815e-31
0.7557814121246338,0.0,0.0,0.0,0.0,-9.977303788453258e-16,-1.5876726271028298e-14,-9.428552037736682e-17,0.0,0.0,0.0,1733305925.402253,-1.0922831662859527e-14,-6.486632374903385e-17,-6.864161243284399e-16,-9.977303788453258e-16,6.848582197717546e-31
0.7557814121246338,0.0,0.0,0.0,0.0,-9.977303788453258e-16,-1.5876726271028298e-14,-9.428552037736682e-17,0.0,0.0,0.0,1733305925.414092,-1.1081599198517495e-14,-6.580918057285945e-17,-6.963934452154846e-16,-9.977303788453258e-16,6.948128959202471e-31
0.7675809860229492,0.0,0.0,0.0,0.0,-9.977337669771148e-16,-1.5876780481136922e-14,-9.428583801472204e-17,0.0,0.0,0.0,1733305925.4220855,-1.1240367237760326e-14,-6.675204038727392e-17,-7.06370797748972e-16,-9.977337669771148e-16,7.047699969207115e-31
0.7855739593505859,0.0,0.0,0.0,0.0,-9.97739272691272e-16,-1.5876866878497542e-14,-9.428636079286917e-17,0.0,0.0,0.0,1733305925.4320915,-1.1399135715321287e-14,-6.769490280468425e-17,-7.163481778273896e-16,-9.97739272691272e-16,7.147287099392177e-31
0.7855739593505859,0.0,0.0,0.0,0.0,-9.97739272691272e-16,-1.5876866878497542e-14,-9.428636079286917e-17,0.0,0.0,0.0,1733305925.442027,-1.1557904574392485e-14,-6.863776748773113e-17,-7.263255818807969e-16,-9.97739272691272e-16,7.246835578028112e-31
0.7955012321472168,0.0,0.0,0.0,0.0,-9.977414961527585e-16,-1.5876902453881327e-14,-9.428657255110598e-17,0.0,0.0,0.0,1733305925.4521596,-1.1716673765528576e-14,-6.958063414277845e-17,-7.363030068019336e-16,-9.977414961527585e-16,7.34640063628336e-31
0.8155584335327148,0.0,0.0,0.0,0.0,-9.977450960427844e-16,-1.5876961746187634e-14,-9.428691665824081e-17,0.0,0.0,0.0,1733305925.4620743,-1.1875443245692542e-14,-7.052350251424659e-17,-7.462804498862537e-16,-9.977450960427844e-16,7.445976591466125e-31
0.8257224559783936,0.0,0.0,0.0,0.0,-9.97746578350442e-16,-1.5876985463110158e-14,-9.428705562458372e-17,0.0,0.0,0.0,1733305925.4722283,-1.2034212977425143e-14,-7.14663723796801e-17,-7.5625790877973115e-16,-9.97746578350442e-16,7.545537408354375e-31
0.8257224559783936,0.0,0.0,0.0,0.0,-9.97746578350442e-16,-1.5876985463110158e-14,-9.428705562458372e-17,0.0,0.0,0.0,1733305925.4823542,-1.2192982928122016e-14,-7.240924354545477e-17,-7.662353814334326e-16,-9.97746578350442e-16,7.645087300362532e-31
0.8459072113037109,0.0,0.0,0.0,0.0,-9.977490135701654e-16,-1.5877022732559837e-14,-9.428728061771033e-17,0.0,0.0,0.0,1733305925.4923968,-1.2351753069404463e-14,-7.335211584304085e-17,-7.762128660639743e-16,-9.977490135701654e-16,7.744656214358013e-31
0.8459072113037109,0.0,0.0,0.0,0.0,-9.977490135701654e-16,-1.5877022732559837e-14,-9.428728061771033e-17,0.0,0.0,0.0,1733305925.5026536,-1.2510523376571781e-14,-7.429498912575077e-17,-7.861903611191069e-16,-9.977490135701654e-16,7.84420657284961e-31
0.8658959865570068,0.0,0.0,0.0,0.0,-9.977508135151783e-16,-1.5877051531680043e-14,-9.428745267127774e-17,0.0,0.0,0.0,1733305925.5123935,-1.2669293828124593e-14,-7.52378632659083e-17,-7.961678652477592e-16,-9.977508135151783e-16,7.943771352455947e-31
0.8762974739074707,0.0,0.0,0.0,0.0,-9.977515546690072e-16,-1.5877063390141305e-14,-9.428752546317165e-17,0.0,0.0,0.0,1733305925.522783,-1.2828064405349923e-14,-7.61807381523846e-17,-8.061453772739648e-16,-9.977515546690072e-16,8.043328034643317e-31
0.8861541748046875,0.0,0.0,0.0,0.0,-9.977521899437176e-16,-1.5877073554536672e-14,-9.428758502017575e-17,0.0,0.0,0.0,1733305925.5326304,-1.2986835091960078e-14,-7.712361368845356e-17,-8.161228961741669e-16,-9.977521899437176e-16,8.142884069209844e-31
0.8960366249084473,0.0,0.0,0.0,0.0,-9.977527193393097e-16,-1.5877082024866145e-14,-9.428763795973495e-17,0.0,0.0,0.0,1733305925.542528,-1.3145605873778322e-14,-7.806648978992526e-17,-8.261004210574667e-16,-9.977527193393097e-16,8.242439415574361e-31
0.8960366249084473,0.0,0.0,0.0,0.0,-9.977527193393097e-16,-1.5877082024866145e-14,-9.428763795973495e-17,0.0,0.0,0.0,1733305925.5532575,-1.3304376738465284e-14,-7.900936638352108e-17,-8.360779511484291e-16,-9.977527193393097e-16,8.341990493379836e-31
0.9067773818969727,0.0,0.0,0.0,0.0,-9.977532487349017e-16,-1.5877090495195617e-14,-9.428768428184926e-17,0.0,0.0,0.0,1733305925.562465,-1.3463147675280823e-14,-7.995224340545965e-17,-8.46055485772119e-16,-9.977532487349017e-16,8.441546095391172e-31
0.9159708023071289,0.0,0.0,0.0,0.0,-9.977536722513753e-16,-1.5877097271459195e-14,-9.428772398651866e-17,0.0,0.0,0.0,1733305925.572615,-1.3621918674876771e-14,-8.089512080022592e-17,-8.560330243410758e-16,-9.977536722513753e-16,8.541100936047594e-31
0.9261341094970703,0.0,0.0,0.0,0.0,-9.977539898887305e-16,-1.587710235365688e-14,-9.428775707374316e-17,0.0,0.0,0.0,1733305925.5831065,-1.3780689729116521e-14,-8.183799851949985e-17,-8.660105663439763e-16,-9.977539898887305e-16,8.640654978555015e-31
0.9366788864135742,0.0,0.0,0.0,0.0,-9.977543075260858e-16,-1.5877107435854562e-14,-9.428778354352276e-17,0.0,0.0,0.0,1733305925.5928726,-1.3939460830918003e-14,-8.278087652122386e-17,-8.759881113357661e-16,-9.977543075260858e-16,8.740209114269011e-31
0.9464027881622314,0.0,0.0,0.0,0.0,-9.97754625163441e-16,-1.5877112518052246e-14,-9.428781001330236e-17,0.0,0.0,0.0,1733305925.6036954,-1.4098231974117017e-14,-8.372375476879125e-17,-8.859656589290733e-16,-9.97754625163441e-16,8.839763339324585e-31
0.9579761028289795,0.0,0.0,0.0,0.0,-9.977548369216778e-16,-1.5877115906184035e-14,-9.428783648308197e-17,0.0,0.0,0.0,1733305925.6121655,-1.4257003153348265e-14,-8.466663323033965e-17,-8.959432087867299e-16,-9.977548369216778e-16,8.939316701740884e-31
0.9756677150726318,0.0,0.0,0.0,0.0,-9.977552604381514e-16,-1.5877122682447613e-14,-9.428787618775137e-17,0.0,0.0,0.0,1733305925.6221848,-1.4415774363941818e-14,-8.560951187813622e-17,-9.059207606152665e-16,-9.977552604381514e-16,9.038872044440135e-31
0.9756677150726318,0.0,0.0,0.0,0.0,-9.977552604381514e-16,-1.5877122682447613e-14,-9.428787618775137e-17,0.0,0.0,0.0,1733305925.633073,-1.4574545601832988e-14,-8.65523906880424e-17,-9.158983141592489e-16,-9.977552604381514e-16,9.138423609788253e-31
0.9961526393890381,0.0,0.0,0.0,0.0,-9.977555780755066e-16,-1.5877127764645296e-14,-9.428790265753097e-17,0.0,0.0,0.0,1733305925.642644,-1.4733316863483887e-14,-8.749526963904808e-17,-9.258758691963479e-16,-9.977555780755066e-16,9.237978130961643e-31
0.9961526393890381,0.0,0.0,0.0,0.0,-9.977555780755066e-16,-1.5877127764645296e-14,-9.428790265753097e-17,0.0,0.0,0.0,1733305925.6530867,-1.4892088145815154e-14,-8.84381487128662e-17,-9.35853425533049e-16,-9.977555780755066e-16,9.337529755866705e-31
1.0066449642181396,0.0,0.0,0.0,0.0,-9.97755683954625e-16,-1.587712945871119e-14,-9.428791589242077e-17,0.0,0.0,0.0,1733305925.6623335,-1.5050859446146526e-14,-8.938102789357973e-17,-9.458309830009188e-16,-9.97755683954625e-16,9.43708239349557e-31
1.0265388488769531,0.0,0.0,0.0,0.0,-9.977558957128619e-16,-1.587713284684298e-14,-9.428792912731057e-17,0.0,0.0,0.0,1733305925.673003,-1.5209630762145114e-14,-9.032390716733458e-17,-9.558085414533527e-16,-9.977558957128619e-16,9.53663607407794e-31
1.0265388488769531,0.0,0.0,0.0,0.0,-9.977558957128619e-16,-1.587713284684298e-14,-9.428792912731057e-17,0.0,0.0,0.0,1733305925.6831174,-1.536840209178038e-14,-9.126678652207219e-17,-9.657861007627472e-16,-9.977558957128619e-16,9.636187760335671e-31
1.0461053848266602,0.0,0.0,0.0,0.0,-9.977560015919803e-16,-1.5877134540908874e-14,-9.428794897964527e-17,0.0,0.0,0.0,1733305925.6925924,-1.552717343328495e-14,-9.220966594729685e-17,-9.757636608180364e-16,-9.977560015919803e-16,9.735740487165572e-31
1.058234691619873,0.0,0.0,0.0,0.0,-9.977561074710987e-16,-1.587713623497477e-14,-9.428794897964527e-17,0.0,0.0,0.0,1733305925.704672,-1.5685944785120514e-14,-9.315254543387315e-17,-9.85741221522549e-16,-9.977561074710987e-16,9.835293241601445e-31
1.058234691619873,0.0,0.0,0.0,0.0,-9.977561074710987e-16,-1.587713623497477e-14,-9.428794897964527e-17,0.0,0.0,0.0,1733305925.7123072,-1.584471614594813e-14,-9.409542497384963e-17,-9.957187827921434e-16,-9.977561074710987e-16,9.934844968545493e-31
1.0657985210418701,0.0,0.0,0.0,0.0,-9.977561074710987e-16,-1.587713623497477e-14,-9.428795559709017e-17,0.0,0.0,0.0,1733305925.722723,-1.600348751460239e-14,-9.503830456030542e-17,-1.005696344553582e-15,-9.977561074710987e-16,1.0034396700396949e-30
1.0865514278411865,0.0,0.0,0.0,0.0,-9.97756213350217e-16,-1.5877137929040663e-14,-9.428796221453507e-17,0.0,0.0,0.0,1733305925.7330062,-1.6162258890068927e-14,-9.598118418721662e-17,-1.0156739067431204e-15,-9.97756213350217e-16,1.0133949511906374e-30
1.0966401100158691,0.0,0.0,0.0,0.0,-9.977563192293355e-16,-1.5877137929040663e-14,-9.428796883197997e-17,0.0,0.0,0.0,1733305925.7430906,-1.6321030271464848e-14,-9.692406384934001e-17,-1.0256514693052742e-15,-9.977563192293355e-16,1.0233502348261902e-30
1.0966401100158691,0.0,0.0,0.0,0.0,-9.977563192293355e-16,-1.5877137929040663e-14,-9.428796883197997e-17,0.0,0.0,0.0,1733305925.7527556,-1.6479801658021673e-14,-9.786694354211196e-17,-1.0356290321917514e-15,-9.977563192293355e-16,1.0333054112466808e-30
1.1063568592071533,0.0,0.0,0.0,0.0,-9.977563192293355e-16,-1.5877139623106558e-14,-9.428796883197997e-17,0.0,0.0,0.0,1733305925.7629614,-1.6638573049070528e-14,-9.880982326156028e-17,-1.0456065953605186e-15,-9.977563192293355e-16,1.0432605879488282e-30
