elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw
6.629142761230469,0.0,0.0,0.0,0.0,-0.013213698752224445,2.640900447659078e-06,0.0,0.0,0.0,1740414312.1550255,5.718857864448937e-07,-0.0009434709988339086,-0.003044563519794368
6.629142761230469,0.0,0.0,0.0,0.0,-0.013213698752224445,2.640900447659078e-06,0.0,0.0,0.0,1740414312.3405406,5.055027068348035e-07,-0.0009762001291346421,-0.0031559399590826227
6.814665794372559,0.0,0.0,0.0,0.0,-0.010254381224513054,2.810695605148794e-06,0.0,0.0,0.0,1740414312.5147226,4.3130378190323243e-07,-0.0010073169540637565,-0.0032709363536672542
6.988857269287109,0.0,0.0,0.0,0.0,-0.013175435364246368,2.796341505018063e-06,0.0,0.0,0.0,1740414312.7969882,3.4837672974902736e-07,-0.001039408819692039,-0.003354027077243726
7.493890762329102,0.0,0.0,0.0,0.0,-0.010248498059809208,2.8763579393853433e-06,0.0,0.0,0.0,1740414313.0197582,2.694829568143156e-07,-0.0010717644479245132,-0.0034648889137238164
7.674942970275879,0.0,0.0,0.0,0.0,-0.00910850241780281,1.3612983593702666e-06,0.0,0.0,0.0,1740414313.200789,1.875873997290802e-07,-0.001105288155550804,-0.003571733817541494
7.889013767242432,0.0,0.0,0.0,0.0,-0.012366355396807194,2.408496811767691e-06,0.0,0.0,0.0,1740414313.4148843,9.648296324059161e-08,-0.0011371360761119576,-0.0036741468057789246
7.889013767242432,0.0,0.0,0.0,0.0,-0.012366355396807194,2.408496811767691e-06,0.0,0.0,0.0,1740414313.6046157,2.4894828317623314e-09,-0.0011682695318664903,-0.003784561284432558
8.07873821258545,0.0,0.0,0.0,0.0,-0.011283602565526962,2.3480567961087218e-06,0.0,0.0,0.0,1740414313.8086026,-9.559504650468949e-08,-0.0011998745962941105,-0.0038874320189439663
8.282792091369629,0.0,0.0,0.0,0.0,-0.00786701962351799,1.414202756677696e-06,1.0,0.0,0.0,1740414314.034584,-2.0009373088346912e-07,-0.001230739204466397,-0.003980822561057023
