elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw
0.05282139778137207,0.0,0.0,0.0,0.0,-4.3011472793736316e-16,-8.021201263689725e-15,0.0,0.0,0.0,1732808900.5889103,-2.2354145318211034e-16,-1.3305186326621339e-18,-1.4079562250392972e-17
0.05282139778137207,0.0,0.0,0.0,0.0,-4.3011472793736316e-16,-8.021201263689725e-15,0.0,0.0,0.0,1732808900.5989223,-3.0906217625766116e-16,-1.8395379394215873e-18,-1.9466009940969214e-17
0.07281851768493652,0.0,0.0,0.0,0.0,-5.705695989021732e-16,-9.962191661883057e-15,0.0,0.0,0.0,1732808900.6089125,-4.042723002167246e-16,-2.4062285560492105e-18,-2.5462736042848845e-17
0.07281851768493652,0.0,0.0,0.0,0.0,-5.705695989021732e-16,-9.962191661883057e-15,0.0,0.0,0.0,1732808900.6189735,-5.079160547435512e-16,-3.0231161381687607e-18,-3.199064696474888e-17
0.0925302505493164,0.0,0.0,0.0,0.0,-6.7697710704936985e-16,-1.1432670504469677e-14,0.0,0.0,0.0,1732808900.628638,-6.189004204607495e-16,-3.683695034918715e-18,-3.8980899840409826e-17
0.0925302505493164,0.0,0.0,0.0,0.0,-6.7697710704936985e-16,-1.1432670504469677e-14,0.0,0.0,0.0,1732808900.6388755,-7.362740360052024e-16,-4.382302743877249e-18,-4.637357400928325e-17
0.10278177261352539,0.0,0.0,0.0,0.0,-7.200767374440696e-16,-1.2028277814957536e-14,0.0,0.0,0.0,1732808900.6488848,-8.592088387991062e-16,-5.1140106369393985e-18,-5.4116514676607646e-17
0.11279058456420898,0.0,0.0,0.0,0.0,-7.575905561285417e-16,-1.2546693318896216e-14,0.0,0.0,0.0,1732808900.6588368,-9.86984085222485e-16,-5.874528848390772e-18,-6.216432643799792e-17
0.13250946998596191,0.0,0.0,0.0,0.0,-8.186626374772016e-16,-1.3390667630177981e-14,0.0,0.0,0.0,1732808900.6686237,-1.1189724418108622e-15,-6.660123489722118e-18,-7.047749724573713e-17
0.13250946998596191,0.0,0.0,0.0,0.0,-8.186626374772016e-16,-1.3390667630177981e-14,0.0,0.0,0.0,1732808900.6787362,-1.254627879068112e-15,-7.467544593608644e-18,-7.902163591120313e-17
0.1524794101715088,0.0,0.0,0.0,0.0,-8.649303299133101e-16,-1.4030055532610573e-14,0.0,0.0,0.0,1732808900.6885989,-1.3934751342711008e-15,-8.293963396527801e-18,-8.776680842886631e-17
0.1524794101715088,0.0,0.0,0.0,0.0,-8.649303299133101e-16,-1.4030055532610573e-14,0.0,0.0,0.0,1732808900.698637,-1.535100539920907e-15,-9.136917749704912e-18,-9.668696031433852e-17
0.16251683235168457,0.0,0.0,0.0,0.0,-8.836707750526339e-16,-1.4289035856233576e-14,0.0,0.0,0.0,1732808900.7085826,-1.6791440408494407e-15,-9.994264604935226e-18,-1.0575941380883935e-16
0.17245960235595703,0.0,0.0,0.0,0.0,-8.99982353215706e-16,-1.451445165228868e-14,0.0,0.0,0.0,1732808900.718776,-1.8252922459287896e-15,-1.086413865836094e-17,-1.1496443024720688e-16
0.18265533447265625,0.0,0.0,0.0,0.0,-9.141800018402273e-16,-1.4710651587927087e-14,0.0,0.0,0.0,1732808900.7285483,-1.9732723802962143e-15,-1.1744916354117005e-17,-1.2428482914409663e-16
0.20256972312927246,0.0,0.0,0.0,0.0,-9.372935192675474e-16,-1.503006601827079e-14,0.0,0.0,0.0,1732808900.7386718,-2.1228470213857402e-15,-1.263518455319342e-17,-1.3370565664755094e-16
0.20256972312927246,0.0,0.0,0.0,0.0,-9.372935192675474e-16,-1.503006601827079e-14,0.0,0.0,0.0,1732808900.748732,-2.2738095171830738e-15,-1.3533713262890481e-17,-1.4321389696180576e-16
0.21262764930725098,0.0,0.0,0.0,0.0,-9.46655456796194e-16,-1.515944183063441e-14,0.0,0.0,0.0,1732808900.7587004,-2.4259799982860108e-15,-1.4439431900604056e-17,-1.5279822117041524e-16
0.22259306907653809,0.0,0.0,0.0,0.0,-9.548041255070172e-16,-1.5272049778774187e-14,0.0,0.0,0.0,1732808900.768738,-2.5792019068116773e-15,-1.5351408633882992e-17,-1.6244876861252063e-16
0.2326343059539795,0.0,0.0,0.0,0.0,-9.618966500117327e-16,-1.5370065043298665e-14,0.0,0.0,0.0,1732808900.7787187,-2.733338975165977e-15,-1.6268832398066156e-17,-1.7215695659329516e-16
0.2525343894958496,0.0,0.0,0.0,0.0,-9.734432972695849e-16,-1.5529630803968325e-14,0.0,0.0,0.0,1732808900.7886608,-2.888272596371989e-15,-1.7190997244478222e-17,-1.8191531475638613e-16
0.2525343894958496,0.0,0.0,0.0,0.0,-9.734432972695849e-16,-1.5529630803968325e-14,0.0,0.0,0.0,1732808900.7985368,-3.0438995352103096e-15,-1.8117288717137938e-17,-1.9171734092209769e-16
0.26241159439086914,0.0,0.0,0.0,0.0,-9.781201896878495e-16,-1.5594262805975617e-14,0.0,0.0,0.0,1732808900.8088503,-3.200129936001263e-15,-1.9047171995078737e-17,-2.0155737560930225e-16
0.2727508544921875,0.0,0.0,0.0,0.0,-9.821909241532352e-16,-1.5650517652134564e-14,0.0,0.0,0.0,1732808900.8187563,-3.3568855885834665e-15,-1.998018157145389e-17,-2.114304928196217e-16
